id,time,proj_id,proj_name,st-addr,contractor,lat,lon,yes_vote,no_vote,approval_rate,comment
754,2017-10-11 0:00:00,V-03-431-4816,"Puce Wolf, common",76385 Knutson Avenue,Stanton-Hodkiewicz,-23.6126976,-46.9465138,7347,1138,0.87,Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio condimentum id luctus nec molestie sed justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
755,2019-06-09 0:00:00,I-73-266-7737,Red Blue peacock,4522 Dawn Street,Raynor LLC,59.449371,18.1145597,3469,8233,0.30,Proin leo odio porttitor id consequat in consequat ut nulla.
756,2019-06-14 0:00:00,K-79-589-9541,"Aquamarine Gull, silver",372 Muir Avenue,Bednar LLC,24.248501,102.159264,1140,3973,0.22,Donec ut mauris eget massa tempor convallis. Nulla neque libero convallis eget eleifend luctus ultricies eu nibh.
757,2018-12-24 0:00:00,J-12-228-7957,Yellow Blue-tongued skink,3969 Washington Pass,"Moen, Ledner and Jast",23.138433,113.351326,2260,7901,0.22,Donec vitae nisi. Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero rutrum ac lobortis vel dapibus at diam.
758,2018-06-15 0:00:00,Z-33-624-1724,"Green Anteater, giant",4658 Transport Avenue,Bruen and Sons,52.3323097,6.6372501,7721,1145,0.87,Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.
759,2018-11-17 0:00:00,Y-75-276-0719,"Crimson Squirrel, malabar",56 Village Crossing,Pacocha-Bins,34.041367,110.827862,463,3359,0.12,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.
760,2017-09-10 0:00:00,A-27-597-8261,Khaki White-throated kingfisher,458 Crescent Oaks Point,"Jaskolski, Wisozk and Tromp",-9.7327,119.3456,619,2684,0.19,Suspendisse ornare consequat lectus. In est risus auctor sed tristique in tempus sit amet sem. Fusce consequat.
761,2018-05-16 0:00:00,F-17-466-1763,Orange American woodcock,06723 Mallard Terrace,Bode-Tromp,35.490701,112.851831,5040,872,0.85,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem. Integer tincidunt ante vel ipsum.
762,2017-10-11 0:00:00,E-68-401-6191,"Mauv Jackal, indian",2 Sunnyside Road,"Eichmann, Johnston and Reichert",50.274287,32.9356191,40,4805,0.01,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.
763,2018-07-19 0:00:00,Z-32-342-5758,Blue Red-winged hawk (unidentified),28909 Dawn Road,"Wuckert, Russel and Goodwin",63.8205484,20.3036711,5303,6515,0.45,In est risus auctor sed tristique in tempus sit amet sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.
764,2018-09-20 0:00:00,W-10-690-7453,"Green Devil, tasmanian",71 Vahlen Alley,Dach-Price,-25.8700559,28.158466,2070,5042,0.29,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem.
765,2017-06-25 0:00:00,G-12-848-3738,Khaki Llama,8 Larry Circle,O'Keefe Group,55.2273044,27.4650969,529,296,0.64,Lorem ipsum dolor sit amet consectetuer adipiscing elit. Proin risus.
766,2017-07-30 0:00:00,G-51-745-7785,Crimson Land iguana,5 Thierer Junction,Rath-Ryan,-32.8916404,-60.7039167,5734,6820,0.46,Donec diam neque vestibulum eget vulputate ut ultrices vel augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
767,2017-11-02 0:00:00,U-60-855-1268,Maroon Verreaux's sifaka,23145 Ronald Regan Pass,Braun-Kautzer,57.492982,12.0730996,7331,3155,0.70,Proin risus. Praesent lectus. Vestibulum quam sapien varius ut blandit non interdum in ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
768,2019-06-18 0:00:00,J-79-729-7381,Khaki Coyote,04919 Parkside Trail,Bergstrom Inc,-7.0478731,107.7473363,2241,3811,0.37,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros viverra eget congue eget semper rutrum nulla.
769,2019-04-17 0:00:00,R-26-921-5483,"Purple Kudu, greater",25524 Oak Valley Avenue,"Zieme, Upton and Ebert",29.00091,120.568856,3805,3227,0.54,Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.
770,2019-03-26 0:00:00,N-26-981-6418,"Fuscia Crane, sarus",8 Lakewood Gardens Drive,Schuster and Sons,44.86614,19.347341,5687,3065,0.65,Proin at turpis a pede posuere nonummy.
771,2018-12-25 0:00:00,P-64-691-7139,"Fuscia Reedbuck, bohor",31 Killdeer Avenue,Pacocha-Tillman,38.322579,23.3204309,6783,1488,0.82,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede malesuada in imperdiet et commodo vulputate justo. In blandit ultrices enim. Lorem ipsum dolor sit amet consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.
772,2017-08-30 0:00:00,F-82-334-3826,Pink Black-necked stork,41564 Vermont Parkway,Fahey LLC,46.8118134,-0.5451553,2380,7013,0.25,Praesent id massa id nisl venenatis lacinia.
773,2018-05-10 0:00:00,C-69-302-2987,Red Stick insect,7206 Anderson Center,Olson and Sons,18.504589,108.79313,5300,53,0.99,Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis.
774,2019-06-19 0:00:00,M-74-433-2089,"Blue Peccary, collared",7 Waywood Road,"Nikolaus, Kshlerin and Johns",60.562013,29.8532768,5120,1038,0.83,Nulla neque libero convallis eget eleifend luctus ultricies eu nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
775,2018-05-31 0:00:00,Q-84-965-1842,Khaki Brown capuchin,895 Brentwood Center,"Willms, Ruecker and McDermott",23.0861808,113.4943199,4575,4479,0.51,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.
776,2019-02-14 0:00:00,B-54-384-6253,"Violet Boa, malagasy ground",46 Meadow Valley Road,"Cronin, Harris and Stamm",14.565668,121.0317737,672,6821,0.09,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero rutrum ac lobortis vel dapibus at diam. Nam tristique tortor eu pede.
777,2019-03-11 0:00:00,S-25-068-3503,"Red Hen, sage",8 Sundown Parkway,"Grimes, Reynolds and Rice",-13.2583689,-72.2642679,7240,4976,0.59,Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero rutrum ac lobortis vel dapibus at diam.
778,2017-12-31 0:00:00,I-37-025-4645,Maroon Crested barbet,5 Milwaukee Crossing,Larson-Cummings,-7.0795248,109.0869316,4582,7638,0.37,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio condimentum id luctus nec molestie sed justo.
779,2018-12-13 0:00:00,U-69-513-9556,Pink American beaver,4 Maryland Way,Mertz-Zboncak,36.0456643,139.5598269,8624,7173,0.55,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.
780,2018-03-14 0:00:00,U-67-666-7628,"Orange Gull, swallow-tail",8 Forster Street,"VonRueden, Hickle and McGlynn",31.77078,35.26916,7554,855,0.90,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.
781,2018-10-14 0:00:00,V-50-156-9400,"Turquoise Cat, european wild",58057 Emmet Trail,Boyer-Erdman,6.8192374,3.1930302,776,3689,0.17,Aenean lectus. Pellentesque eget nunc.
782,2019-03-11 0:00:00,A-77-033-8189,Green Vicuna,7 Onsgard Parkway,Champlin-Frami,53.2767301,-6.2554371,4809,2278,0.68,In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus aliquet at feugiat non pretium quis lectus. Suspendisse potenti.
783,2019-04-20 0:00:00,M-56-936-5559,"Green Eagle, african fish",3102 Little Fleur Pass,Jacobs Group,38.8337489,115.390445,5713,151,0.97,Nam nulla.
784,2018-01-15 0:00:00,N-84-290-0340,"Yellow Otter, african clawless",7320 Delladonna Point,"Medhurst, Shanahan and Stark",-23.8107528,-47.1752123,8035,788,0.91,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede malesuada in imperdiet et commodo vulputate justo. In blandit ultrices enim. Lorem ipsum dolor sit amet consectetuer adipiscing elit.
785,2018-06-04 0:00:00,W-00-187-7619,"Purple Egret, snowy",5 Riverside Place,Gislason-Sauer,-7.2608514,111.7793523,7432,8199,0.48,Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero convallis eget eleifend luctus ultricies eu nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
786,2018-07-22 0:00:00,H-68-340-7920,Orange Yellow-rumped siskin,3226 Carberry Place,"Haley, Zemlak and Koelpin",10.3291793,123.8864493,2003,1456,0.58,In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus aliquet at feugiat non pretium quis lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.
787,2017-12-12 0:00:00,Y-04-545-1059,"Indigo Plover, three-banded",0238 East Hill,Bartell Group,56.7155821,16.6880656,5731,4156,0.58,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
788,2017-07-23 0:00:00,S-04-591-7014,Maroon Silver-backed fox,59428 Rigney Circle,Lemke-Kshlerin,4.398278,-74.828718,3570,2088,0.63,Phasellus id sapien in sapien iaculis congue.
789,2017-11-30 0:00:00,F-15-114-5714,"Goldenrod Hawk-eagle, crowned",243 Rutledge Park,Wiegand and Sons,49.835457,15.887635,8266,2238,0.79,Maecenas leo odio condimentum id luctus nec molestie sed justo. Pellentesque viverra pede ac diam.
790,2019-01-31 0:00:00,I-85-972-0580,Violet Urial,69 Iowa Place,Swift and Sons,1.2694769,-78.8439268,515,6484,0.07,Suspendisse accumsan tortor quis turpis.
791,2019-04-29 0:00:00,B-43-400-6243,Turquoise Eastern grey kangaroo,709 Portage Point,Trantow LLC,55.5497526,13.2542172,1427,6113,0.19,Proin risus. Praesent lectus. Vestibulum quam sapien varius ut blandit non interdum in ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
792,2018-04-23 0:00:00,E-80-747-1192,Mauv Giraffe,05 Raven Street,Tremblay-Haag,4.733779,-74.2627569,5962,1797,0.77,Sed sagittis. Nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.
793,2018-03-18 0:00:00,Q-91-227-0254,Purple Common rhea,241 Warner Way,Green-Beer,42.24472,130.308899,3536,6632,0.35,Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.
794,2017-07-20 0:00:00,N-39-619-2468,"Green Falcon, peregrine",6499 Derek Junction,Krajcik Inc,37.1120141,-93.3086778,602,7955,0.07,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros viverra eget congue eget semper rutrum nulla.
795,2018-07-13 0:00:00,P-00-689-0234,Mauv Marine iguana,4005 Karstens Road,Lemke Inc,1.4862816,124.8381456,8048,2319,0.78,Lorem ipsum dolor sit amet consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien varius ut blandit non interdum in ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
796,2017-12-30 0:00:00,B-00-057-4349,"Fuscia Booby, blue-footed",5 Columbus Court,"Huels, Ziemann and Dach",39.964054,116.714967,3193,2365,0.57,Morbi odio odio elementum eu interdum eu tincidunt in leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem.
797,2018-11-21 0:00:00,V-74-172-9417,Orange Ovenbird,964 Graedel Circle,Farrell LLC,17.6102139,121.7177272,5457,324,0.94,Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo lacinia eget tincidunt eget tempus vel pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus auctor sed tristique in tempus sit amet sem.
798,2018-10-12 0:00:00,I-56-555-4395,Turquoise Bateleur eagle,6 Anniversary Junction,"Greenholt, Bergnaum and Franecki",33.631238,113.645873,3418,590,0.85,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero convallis eget eleifend luctus ultricies eu nibh.
799,2018-09-02 0:00:00,K-95-181-5992,"Pink Heron, gray",37242 Arrowood Way,Legros Inc,19.5903471,37.1901616,3019,4002,0.43,Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.
800,2017-08-08 0:00:00,B-19-242-1532,"Goldenrod Porcupine, african",1884 Dryden Court,Halvorson-Morissette,32.9943312,50.4113423,5123,4243,0.55,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros viverra eget congue eget semper rutrum nulla. Nunc purus. Phasellus in felis.
801,2018-11-07 0:00:00,V-37-874-1465,"Goldenrod Cobra, egyptian",56 Pond Center,Schulist Inc,37.943121,115.217658,5758,6084,0.49,Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros viverra eget congue eget semper rutrum nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio porttitor id consequat in consequat ut nulla. Sed accumsan felis.
802,2018-03-10 0:00:00,X-45-133-6762,Purple Kori bustard,9 Hoard Drive,"O'Kon, Hegmann and Haag",43.1520105,126.4371385,1013,3453,0.23,Morbi odio odio elementum eu interdum eu tincidunt in leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat.
803,2019-03-18 0:00:00,H-93-998-7659,Green Asian elephant,9140 Anzinger Way,Reinger-Quitzon,16.06589,22.84308,7367,2624,0.74,Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.
804,2018-08-01 0:00:00,Y-61-911-8289,Red Tree porcupine,3498 Texas Hill,"Dibbert, Lynch and Gottlieb",49.7523363,6.3655038,5899,8207,0.42,Praesent lectus. Vestibulum quam sapien varius ut blandit non interdum in ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
805,2019-02-15 0:00:00,K-78-054-0015,Green American racer,6 Transport Parkway,"Rutherford, VonRueden and Grimes",31.266133,121.611248,7248,3112,0.70,Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.
806,2018-06-12 0:00:00,X-32-752-8317,"Fuscia Grenadier, common",53 Nancy Parkway,"Kihn, Rice and Wunsch",51.954075,85.800614,7630,3764,0.67,Sed accumsan felis.
807,2019-05-31 0:00:00,N-18-362-9070,Mauv Golden eagle,398 Towne Park,"Hahn, Rippin and Hahn",-26.8039789,-48.6489134,1116,5835,0.16,Donec semper sapien a libero. Nam dui. Proin leo odio porttitor id consequat in consequat ut nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla.
808,2018-04-02 0:00:00,P-70-499-4621,"Blue Macaw, blue and gold",5539 Nancy Street,Lubowitz and Sons,51.7555981,18.3095531,4248,4801,0.47,Quisque erat eros viverra eget congue eget semper rutrum nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio porttitor id consequat in consequat ut nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.
809,2017-08-19 0:00:00,O-41-701-0992,Maroon Stone sheep,22 Bultman Hill,Mertz and Sons,50.401499,20.1667579,4858,2826,0.63,Proin eu mi. Nulla ac enim. In tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque vestibulum eget vulputate ut ultrices vel augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
810,2018-06-13 0:00:00,C-14-055-7783,"Mauv Wambenger, red-tailed",5 Oriole Trail,Schumm-Schaden,-8.5571409,116.6335548,430,7819,0.05,Curabitur in libero ut massa volutpat convallis.
811,2018-03-21 0:00:00,E-68-272-6474,Goldenrod Lapwing (unidentified),944 Commercial Hill,Dare-Stiedemann,9.9122584,-68.2743064,8130,3766,0.68,Curabitur in libero ut massa volutpat convallis. Morbi odio odio elementum eu interdum eu tincidunt in leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.
812,2018-12-03 0:00:00,J-46-681-1222,"Maroon Wolf, common",8 Magdeline Trail,Mante and Sons,37.337302,114.120108,4554,7087,0.39,Duis at velit eu est congue elementum. In hac habitasse platea dictumst.
813,2017-11-24 0:00:00,Z-23-074-7727,"Goldenrod Hornbill, leadbeateri's ground",31386 International Avenue,Goldner Group,48.5851876,7.7342943,3851,6800,0.36,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.
814,2017-12-17 0:00:00,E-40-395-9910,Green Weeper capuchin,951 Beilfuss Point,"Bailey, Weimann and Bailey",37.1464563,-8.4833256,1969,2581,0.43,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede malesuada in imperdiet et commodo vulputate justo.
815,2017-11-01 0:00:00,M-82-100-9504,Violet Rainbow lory,03630 Jackson Plaza,"Koss, Hahn and Shanahan",38.0339984,23.7379786,2566,3597,0.42,Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.
816,2017-08-19 0:00:00,K-75-511-4382,Puce Blue-breasted cordon bleu,91 Truax Street,Altenwerth-Romaguera,-23.2245912,-52.7670021,361,3761,0.09,Nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.
817,2019-05-04 0:00:00,H-30-051-7343,Blue Glossy starling (unidentified),0187 Sauthoff Alley,Torphy-Skiles,52.54952,13.35118,4442,5498,0.45,Nulla nisl. Nunc nisl. Duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa. Donec dapibus.
818,2018-01-04 0:00:00,G-92-964-7340,Khaki Emerald-spotted wood dove,9 Dayton Junction,Ruecker and Sons,44.362833,85.35698,7349,6064,0.55,Quisque porta volutpat erat. Quisque erat eros viverra eget congue eget semper rutrum nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui.
819,2018-01-18 0:00:00,I-51-783-3055,"Crimson Goat, mountain",8 Wayridge Way,Howe and Sons,34.010666,104.395657,7105,3799,0.65,Maecenas leo odio condimentum id luctus nec molestie sed justo. Pellentesque viverra pede ac diam.
820,2018-06-26 0:00:00,G-69-194-5838,"Blue Jackal, black-backed",615 Glacier Hill Terrace,Sawayn Group,25.728011,-80.2454223,3767,7504,0.33,Suspendisse potenti. Nullam porttitor lacus at turpis.
821,2019-01-07 0:00:00,N-98-093-1820,Purple White-lipped peccary,79150 Del Sol Avenue,Jaskolski-McGlynn,41.9121057,22.4068944,1218,201,0.86,Integer non velit. Donec diam neque vestibulum eget vulputate ut ultrices vel augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
822,2018-03-15 0:00:00,N-75-577-6891,"Yellow Pelican, eastern white",75 Bellgrove Trail,"Herzog, Balistreri and Zieme",14.5801157,101.003522,6918,6792,0.50,Proin leo odio porttitor id consequat in consequat ut nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.
823,2017-11-19 0:00:00,I-25-378-3841,Aquamarine North American beaver,55 Ludington Parkway,Lind-Shanahan,14.755039,121.0051744,1046,2136,0.33,Lorem ipsum dolor sit amet consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.
824,2017-06-09 0:00:00,O-66-012-9009,"Maroon Skua, long-tailed",05 Blaine Trail,"Moore, Kertzmann and Thiel",-7.5471852,112.7137227,6728,7380,0.48,Cras mi pede malesuada in imperdiet et commodo vulputate justo. In blandit ultrices enim. Lorem ipsum dolor sit amet consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.
825,2019-04-29 0:00:00,S-88-342-8318,Maroon Long-crested hawk eagle,0698 Butterfield Parkway,"Hermiston, Little and Champlin",55.80192,42.7731878,6125,981,0.86,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio elementum eu interdum eu tincidunt in leo. Maecenas pulvinar lobortis est.
826,2019-02-12 0:00:00,K-44-957-0419,"Crimson Wallaby, whip-tailed",2 Charing Cross Terrace,Shanahan Group,34.433333,69.666667,7685,8024,0.49,Donec diam neque vestibulum eget vulputate ut ultrices vel augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
827,2017-06-18 0:00:00,V-65-931-8538,Indigo Paradoxure,94913 Hallows Street,"Ebert, Hartmann and Ortiz",5.3599517,-4.0082563,8079,691,0.92,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem. Integer tincidunt ante vel ipsum.
828,2017-11-16 0:00:00,I-24-850-9245,Purple Desert tortoise,670 Granby Hill,D'Amore Group,-22.8521905,-46.3160679,3718,4053,0.48,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus aliquet at feugiat non pretium quis lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.
829,2018-11-29 0:00:00,O-62-057-3625,Mauv Grey heron,61 Porter Point,Rutherford-Heathcote,-6.09222,-77.67806,4847,5660,0.46,Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.
830,2019-03-05 0:00:00,X-60-426-8238,"Purple Pigeon, feral rock",807 Northland Crossing,"Roob, Lowe and Bins",30.107387,121.402682,6463,676,0.91,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus aliquet at feugiat non pretium quis lectus.
831,2018-12-24 0:00:00,D-34-663-5185,"Fuscia Bunting, crested",4 Kensington Place,Dickens Inc,31.051908,96.719767,296,2480,0.11,Praesent blandit. Nam nulla.
832,2017-11-21 0:00:00,P-45-855-3491,"Goldenrod Heron, grey",278 Debra Place,Jakubowski-Auer,-11.4389649,34.0084395,1439,1133,0.56,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo lacinia eget tincidunt eget tempus vel pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus auctor sed tristique in tempus sit amet sem.
833,2018-09-21 0:00:00,I-48-872-5504,"Violet Snake, tiger",12 Drewry Lane,"West, Spencer and Considine",26.1695432,118.1859781,8511,7224,0.54,Nunc nisl.
834,2017-11-14 0:00:00,H-78-769-1209,"Indigo Dragon, ornate rock",9 Nancy Center,"Powlowski, Herman and Rogahn",36.0534598,69.1089444,701,5880,0.11,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.
835,2018-05-24 0:00:00,S-17-806-2820,Purple Brush-tailed phascogale,2 Pierstorff Junction,Lynch LLC,31.138677,120.645158,6089,3791,0.62,In est risus auctor sed tristique in tempus sit amet sem. Fusce consequat. Nulla nisl.
